pii(1): 0.9972602739726028
785-th run, acc:0.9999999999999994, len(nr):365, new_val:33205.612527550016
786-th run, acc:0.9999999999999988, len(nr):365, new_val:33156.76882966364
787-th run, acc:0.9999999999999994, len(nr):365, new_val:33107.94352387279
788-th run, acc:0.9999999999999989, len(nr):365, new_val:33059.136876024495
789-th run, acc:0.9999999999999996, len(nr):365, new_val:33010.34915037103
790-th run, acc:0.9999999999999993, len(nr):365, new_val:32961.58060957669
791-th run, acc:0.9999999999999991, len(nr):365, new_val:32912.83151472435
792-th run, acc:0.9999999999999991, len(nr):365, new_val:32864.102125322446
793-th run, acc:0.9999999999999992, len(nr):365, new_val:32815.39269931144
794-th run, acc:0.9999999999999993, len(nr):365, new_val:32766.703493070418
795-th run, acc:0.9999999999999996, len(nr):365, new_val:32718.03476142396
796-th run, acc:0.9999999999999994, len(nr):365, new_val:32669.38675764846
797-th run, acc:0.9999999999999992, len(nr):365, new_val:32620.75973347885
798-th run, acc:0.9999999999999992, len(nr):365, new_val:32572.153939115087
799-th run, acc:0.9999999999999996, len(nr):365, new_val:32523.56962322876
800-th run, acc:0.9999999999999993, len(nr):365, new_val:32475.007032969414
801-th run, acc:0.9999999999999999, len(nr):365, new_val:32426.466413971193
802-th run, acc:0.9999999999999996, len(nr):365, new_val:32377.94801035928
803-th run, acc:0.9999999999999993, len(nr):365, new_val:32329.45206475615
804-th run, acc:0.9999999999999992, len(nr):365, new_val:32280.97881828817
805-th run, acc:0.9999999999999991, len(nr):365, new_val:32232.528510591867
806-th run, acc:0.9999999999999994, len(nr):365, new_val:32184.101379820324
807-th run, acc:0.9999999999999994, len(nr):365, new_val:32135.697662649472
808-th run, acc:0.9999999999999992, len(nr):365, new_val:32087.317594284443
809-th run, acc:0.999999999999999, len(nr):365, new_val:32038.961408465788
810-th run, acc:0.9999999999999993, len(nr):365, new_val:31990.629337475868
811-th run, acc:0.9999999999999993, len(nr):365, new_val:31942.321612144875
812-th run, acc:0.9999999999999992, len(nr):365, new_val:31894.03846185727
813-th run, acc:0.9999999999999991, len(nr):365, new_val:31845.780114557827
814-th run, acc:0.9999999999999994, len(nr):365, new_val:31797.546796757837
815-th run, acc:0.9999999999999993, len(nr):365, new_val:31749.338733541314
816-th run, acc:0.9999999999999993, len(nr):365, new_val:31701.15614857099
817-th run, acc:0.9999999999999996, len(nr):365, new_val:31652.99926409454
818-th run, acc:0.9999999999999994, len(nr):365, new_val:31604.868300950562
819-th run, acc:0.9999999999999994, len(nr):365, new_val:31556.76347857468
820-th run, acc:0.9999999999999992, len(nr):365, new_val:31508.685015005594
821-th run, acc:0.9999999999999993, len(nr):365, new_val:31460.633126890993
822-th run, acc:0.9999999999999991, len(nr):365, new_val:31412.608029493684
823-th run, acc:0.9999999999999993, len(nr):365, new_val:31364.6099366974
824-th run, acc:0.9999999999999993, len(nr):365, new_val:31316.639061012866
825-th run, acc:0.9999999999999992, len(nr):365, new_val:31268.695613583637
826-th run, acc:0.999999999999999, len(nr):365, new_val:31220.779804192014
827-th run, acc:0.9999999999999994, len(nr):365, new_val:31172.89184126498
828-th run, acc:0.9999999999999992, len(nr):365, new_val:31125.031931879952
829-th run, acc:0.9999999999999992, len(nr):365, new_val:31077.20028177065
830-th run, acc:0.9999999999999992, len(nr):365, new_val:31029.397095332923
831-th run, acc:0.9999999999999991, len(nr):365, new_val:30981.62257563058
832-th run, acc:0.9999999999999994, len(nr):365, new_val:30933.87692440101
833-th run, acc:0.9999999999999989, len(nr):365, new_val:30886.160342061077
834-th run, acc:0.999999999999999, len(nr):365, new_val:30838.473027712767
835-th run, acc:0.9999999999999994, len(nr):365, new_val:30790.815179148904
836-th run, acc:0.9999999999999997, len(nr):365, new_val:30743.18699285881
837-th run, acc:0.9999999999999991, len(nr):365, new_val:30695.588664034007
838-th run, acc:0.999999999999999, len(nr):365, new_val:30648.0203865738
839-th run, acc:0.9999999999999991, len(nr):365, new_val:30600.48235309094
840-th run, acc:0.9999999999999993, len(nr):365, new_val:30552.97475491719
841-th run, acc:0.9999999999999991, len(nr):365, new_val:30505.49778210891
842-th run, acc:0.9999999999999991, len(nr):365, new_val:30458.051623452575
843-th run, acc:0.9999999999999992, len(nr):365, new_val:30410.636466470394
844-th run, acc:0.999999999999999, len(nr):365, new_val:30363.252497425714
845-th run, acc:0.9999999999999992, len(nr):365, new_val:30315.899901328572
846-th run, acc:0.9999999999999993, len(nr):365, new_val:30268.57886194116
847-th run, acc:0.9999999999999989, len(nr):365, new_val:30221.289561783244
848-th run, acc:0.9999999999999992, len(nr):365, new_val:30174.032182137664
849-th run, acc:0.9999999999999991, len(nr):365, new_val:30126.80690305562
850-th run, acc:0.9999999999999994, len(nr):365, new_val:30079.61390336219
851-th run, acc:0.9999999999999992, len(nr):365, new_val:30032.453360661617
852-th run, acc:0.9999999999999994, len(nr):365, new_val:29985.325451342684
853-th run, acc:0.9999999999999992, len(nr):365, new_val:29938.23035058402
854-th run, acc:0.9999999999999991, len(nr):365, new_val:29891.168232359436
855-th run, acc:0.999999999999999, len(nr):365, new_val:29844.13926944318
856-th run, acc:0.9999999999999994, len(nr):365, new_val:29797.143633415257
857-th run, acc:0.9999999999999993, len(nr):365, new_val:29750.1814946666
858-th run, acc:0.9999999999999992, len(nr):365, new_val:29703.253022404362
859-th run, acc:0.9999999999999991, len(nr):365, new_val:29656.358384657095
860-th run, acc:0.9999999999999992, len(nr):365, new_val:29609.497748279944
861-th run, acc:0.9999999999999992, len(nr):365, new_val:29562.671278959784
862-th run, acc:0.9999999999999993, len(nr):365, new_val:29515.87914122048
863-th run, acc:0.9999999999999991, len(nr):365, new_val:29469.12149842783
864-th run, acc:0.9999999999999988, len(nr):365, new_val:29422.398512794865
865-th run, acc:0.9999999999999992, len(nr):365, new_val:29375.710345386793
866-th run, acc:0.9999999999999993, len(nr):365, new_val:29329.05715612618
867-th run, acc:0.999999999999999, len(nr):365, new_val:29282.43910379795
868-th run, acc:0.9999999999999989, len(nr):365, new_val:29235.856346054403
869-th run, acc:0.9999999999999989, len(nr):365, new_val:29189.30903942023
870-th run, acc:0.9999999999999991, len(nr):365, new_val:29142.79733929759
871-th run, acc:0.9999999999999991, len(nr):365, new_val:29096.321399970966
872-th run, acc:0.999999999999999, len(nr):365, new_val:29049.881374612214
873-th run, acc:0.9999999999999991, len(nr):365, new_val:29003.477415285448
874-th run, acc:0.9999999999999993, len(nr):365, new_val:28957.10967295199
875-th run, acc:0.9999999999999996, len(nr):365, new_val:28910.778297475255
876-th run, acc:0.9999999999999993, len(nr):365, new_val:28864.483437625684
877-th run, acc:0.9999999999999993, len(nr):365, new_val:28818.22524108547
878-th run, acc:0.9999999999999993, len(nr):365, new_val:28772.003854453582
879-th run, acc:0.9999999999999993, len(nr):365, new_val:28725.819423250497
880-th run, acc:0.9999999999999991, len(nr):365, new_val:28679.67209192299
881-th run, acc:0.9999999999999991, len(nr):365, new_val:28633.562003848965
882-th run, acc:0.9999999999999993, len(nr):365, new_val:28587.489301342226
883-th run, acc:0.9999999999999994, len(nr):365, new_val:28541.454125657237
884-th run, acc:0.9999999999999997, len(nr):365, new_val:28495.456616993808
885-th run, acc:0.9999999999999993, len(nr):365, new_val:28449.496914501884
886-th run, acc:0.9999999999999997, len(nr):365, new_val:28403.5751562862
887-th run, acc:0.9999999999999993, len(nr):365, new_val:28357.691479410973
888-th run, acc:0.9999999999999996, len(nr):365, new_val:28311.846019904573
889-th run, acc:0.9999999999999996, len(nr):365, new_val:28266.0389127642
890-th run, acc:0.9999999999999994, len(nr):365, new_val:28220.27029196039
891-th run, acc:0.9999999999999993, len(nr):365, new_val:28174.540290441815
892-th run, acc:0.9999999999999994, len(nr):365, new_val:28128.849040139732
893-th run, acc:0.9999999999999993, len(nr):365, new_val:28083.19667197261
894-th run, acc:0.9999999999999993, len(nr):365, new_val:28037.583315850683
895-th run, acc:0.9999999999999994, len(nr):365, new_val:27992.009100680512
896-th run, acc:0.9999999999999993, len(nr):365, new_val:27946.47415436947
897-th run, acc:0.9999999999999996, len(nr):365, new_val:27900.9786038303
898-th run, acc:0.9999999999999996, len(nr):365, new_val:27855.52257498554
899-th run, acc:0.9999999999999997, len(nr):365, new_val:27810.10619277207
900-th run, acc:0.9999999999999996, len(nr):365, new_val:27764.729581145497
901-th run, acc:0.9999999999999996, len(nr):365, new_val:27719.392863084675
902-th run, acc:0.9999999999999996, len(nr):365, new_val:27674.09616059601
903-th run, acc:0.9999999999999994, len(nr):365, new_val:27628.839594718018
904-th run, acc:0.9999999999999993, len(nr):365, new_val:27583.62328552554
905-th run, acc:0.9999999999999992, len(nr):365, new_val:27538.447352134284
906-th run, acc:0.9999999999999999, len(nr):365, new_val:27493.311912705045
907-th run, acc:0.9999999999999992, len(nr):365, new_val:27448.2170844481
908-th run, acc:0.9999999999999994, len(nr):365, new_val:27403.16298362758
909-th run, acc:0.9999999999999993, len(nr):365, new_val:27358.14972556565
910-th run, acc:0.9999999999999993, len(nr):365, new_val:27313.177424646907
911-th run, acc:0.9999999999999991, len(nr):365, new_val:27268.246194322623
912-th run, acc:0.9999999999999993, len(nr):365, new_val:27223.35614711496
913-th run, acc:0.9999999999999994, len(nr):365, new_val:27178.507394621236
914-th run, acc:0.9999999999999991, len(nr):365, new_val:27133.700047518207
915-th run, acc:0.9999999999999994, len(nr):365, new_val:27088.934215566165
916-th run, acc:0.999999999999999, len(nr):365, new_val:27044.210007613212
917-th run, acc:0.9999999999999989, len(nr):365, new_val:26999.52753159938
918-th run, acc:0.9999999999999989, len(nr):365, new_val:26954.886894560834
919-th run, acc:0.9999999999999988, len(nr):365, new_val:26910.288202633998
920-th run, acc:0.9999999999999989, len(nr):365, new_val:26865.731561059638
921-th run, acc:0.9999999999999987, len(nr):365, new_val:26821.217074187094
922-th run, acc:0.9999999999999986, len(nr):365, new_val:26776.74484547823
923-th run, acc:0.9999999999999986, len(nr):365, new_val:26732.314977511585
924-th run, acc:0.9999999999999987, len(nr):365, new_val:26687.927571986445
925-th run, acc:0.9999999999999982, len(nr):365, new_val:26643.582729726888
926-th run, acc:0.9999999999999979, len(nr):365, new_val:26599.280550685773
927-th run, acc:0.9999999999999979, len(nr):365, new_val:26555.0211339488
928-th run, acc:0.9999999999999973, len(nr):365, new_val:26510.804577738527
929-th run, acc:0.9999999999999976, len(nr):365, new_val:26466.630979418267
930-th run, acc:0.999999999999997, len(nr):365, new_val:26422.5004354962
931-th run, acc:0.9999999999999967, len(nr):365, new_val:26378.413041629155
932-th run, acc:0.9999999999999966, len(nr):365, new_val:26334.368892626717
933-th run, acc:0.9999999999999962, len(nr):365, new_val:26290.368082455072
934-th run, acc:0.9999999999999959, len(nr):365, new_val:26246.410704240887
935-th run, acc:0.9999999999999954, len(nr):365, new_val:26202.49685027526
936-th run, acc:0.9999999999999947, len(nr):365, new_val:26158.626612017553
937-th run, acc:0.999999999999994, len(nr):365, new_val:26114.800080099354
938-th run, acc:0.9999999999999939, len(nr):365, new_val:26071.017344328182
939-th run, acc:0.9999999999999928, len(nr):365, new_val:26027.278493691418
940-th run, acc:0.9999999999999925, len(nr):365, new_val:25983.58361636014
941-th run, acc:0.9999999999999915, len(nr):365, new_val:25939.93279969281
942-th run, acc:0.9999999999999908, len(nr):365, new_val:25896.32613023924
943-th run, acc:0.99999999999999, len(nr):365, new_val:25852.763693744208
944-th run, acc:0.9999999999999888, len(nr):365, new_val:25809.2455751513
945-th run, acc:0.9999999999999878, len(nr):365, new_val:25765.77185860666
946-th run, acc:0.9999999999999866, len(nr):365, new_val:25722.342627462676
947-th run, acc:0.999999999999985, len(nr):365, new_val:25678.957964281715
948-th run, acc:0.9999999999999833, len(nr):365, new_val:25635.617950839878
949-th run, acc:0.9999999999999817, len(nr):365, new_val:25592.32266813065
950-th run, acc:0.9999999999999799, len(nr):365, new_val:25549.0721963685
951-th run, acc:0.9999999999999779, len(nr):365, new_val:25505.866614992676
952-th run, acc:0.9999999999999759, len(nr):365, new_val:25462.706002670777
953-th run, acc:0.9999999999999731, len(nr):365, new_val:25419.590437302366
954-th run, acc:0.9999999999999706, len(nr):365, new_val:25376.519996022653
955-th run, acc:0.9999999999999675, len(nr):365, new_val:25333.49475520604
956-th run, acc:0.9999999999999645, len(nr):365, new_val:25290.51479046976
957-th run, acc:0.9999999999999606, len(nr):365, new_val:25247.580176677373
958-th run, acc:0.9999999999999567, len(nr):365, new_val:25204.69098794243
959-th run, acc:0.999999999999952, len(nr):365, new_val:25161.84729763196
960-th run, acc:0.9999999999999473, len(nr):365, new_val:25119.049178370005
961-th run, acc:0.9999999999999424, len(nr):365, new_val:25076.296702041163
962-th run, acc:0.9999999999999364, len(nr):365, new_val:25033.589939794067
963-th run, acc:0.9999999999999304, len(nr):365, new_val:24990.928962044924
964-th run, acc:0.9999999999999232, len(nr):365, new_val:24948.313838480924
965-th run, acc:0.9999999999999156, len(nr):365, new_val:24905.74463806379
966-th run, acc:0.9999999999999079, len(nr):365, new_val:24863.221429033143
967-th run, acc:0.9999999999998983, len(nr):365, new_val:24820.744278910035
968-th run, acc:0.9999999999998886, len(nr):365, new_val:24778.31325450024
969-th run, acc:0.9999999999998779, len(nr):365, new_val:24735.92842189787
970-th run, acc:0.9999999999998661, len(nr):365, new_val:24693.589846488554
971-th run, acc:0.999999999999853, len(nr):365, new_val:24651.29759295295
972-th run, acc:0.9999999999998388, len(nr):365, new_val:24609.051725270117
973-th run, acc:0.999999999999823, len(nr):365, new_val:24566.85230672082
974-th run, acc:0.9999999999998068, len(nr):365, new_val:24524.699399890917
975-th run, acc:0.9999999999997881, len(nr):365, new_val:24482.593066674675
976-th run, acc:0.9999999999997682, len(nr):365, new_val:24440.533368278066
977-th run, acc:0.9999999999997459, len(nr):365, new_val:24398.520365222157
978-th run, acc:0.9999999999997226, len(nr):365, new_val:24356.5541173463
979-th run, acc:0.9999999999996964, len(nr):365, new_val:24314.63468381146
980-th run, acc:0.9999999999996682, len(nr):365, new_val:24272.762123103534
981-th run, acc:0.999999999999637, len(nr):365, new_val:24230.936493036486
982-th run, acc:0.9999999999996039, len(nr):365, new_val:24189.157850755717
983-th run, acc:0.9999999999995669, len(nr):365, new_val:24147.42625274121
984-th run, acc:0.9999999999995269, len(nr):365, new_val:24105.74175481076
985-th run, acc:0.9999999999994837, len(nr):365, new_val:24064.10441212321
986-th run, acc:0.9999999999994362, len(nr):365, new_val:24022.51427918165
987-th run, acc:0.999999999999385, len(nr):365, new_val:23980.971409836515
988-th run, acc:0.9999999999993292, len(nr):365, new_val:23939.47585728885
989-th run, acc:0.9999999999992683, len(nr):365, new_val:23898.027674093413
990-th run, acc:0.9999999999992025, len(nr):365, new_val:23856.626912161817
991-th run, acc:0.999999999999131, len(nr):365, new_val:23815.273622765686
992-th run, acc:0.999999999999053, len(nr):365, new_val:23773.96785653971
993-th run, acc:0.9999999999989686, len(nr):365, new_val:23732.70966348488
994-th run, acc:0.9999999999988769, len(nr):365, new_val:23691.499092971397
995-th run, acc:0.9999999999987771, len(nr):365, new_val:23650.33619374192
996-th run, acc:0.9999999999986692, len(nr):365, new_val:23609.22101391453
997-th run, acc:0.9999999999985519, len(nr):365, new_val:23568.153600985857
998-th run, acc:0.9999999999984248, len(nr):365, new_val:23527.13400183407
999-th run, acc:0.9999999999982875, len(nr):365, new_val:23486.16226272191
get max chance of 48943.5238053511 at 365-th day
